Geneva Shingleton,51.517133,-0.134244,0,8341182,0,3,4,5,1,
Jermaine Bannowsky,51.484753,-0.183628,0,7820830,1,1,4,5,1,
Dino Erath,51.513328,-0.30727,0,5680766,4,3,4,5,1,
Sean Katzman,51.481026,-0.135804,1,9919783,0,1,4,5,1,
Tyra Berninger,51.52685,0.029507,1,8296396,2,0,4,5,1,
Boyce Bieler,51.482171,-0.13207,0,1774128,2,1,5,5,1,
Tracy Horton,51.595184,-0.023064,0,6527056,0,0,5,5,1,
Lucien Ligons,51.524503,-0.112088,0,2757559,3,3,4,5,1,
Patrice Steiling,51.491446,0.146636,0,3970134,3,3,4,5,1,
Shawnta Sarinsky,51.579382,-0.329583,0,7187093,5,0,5,5,1,
Trinidad Steinhagen,51.406809,-0.174612,1,2484942,1,0,5,5,1,
Zella Cuello,51.544145,0.093359,0,8770137,0,1,4,5,1,
Quiana Harben,51.473914,-0.096725,1,7831833,2,1,4,5,1,
Devona Bustamante,51.5619,-0.394597,0,2764627,2,0,5,5,1,
Roberto Delsavio,51.449793,0.052685,1,3808826,4,1,5,5,1,
Earle Blakstad,51.574466,-0.412092,1,6761078,3,2,5,5,1,
Oleta Mckeague,51.512185,-0.112771,0,3770752,0,0,4,5,1,
Misti Vandenboom,51.596396,0.235545,1,9637908,2,0,4,5,1,
Shantae Woodfork,51.512095,-0.144884,1,7168291,2,3,4,5,1,
Alena Moure,51.512124,-0.10783,0,8187061,1,2,4,5,1,
Kristeen Diblase,51.479214,-0.198235,0,6910949,2,3,4,5,1,
Genaro Pabon,51.613472,-0.273129,1,3317927,3,1,5,5,1,
Tera Nathaniel,51.560422,-0.114496,1,6720876,3,1,5,5,1,
Theressa Acfalle,51.469459,-0.034882,1,6639591,5,1,5,5,1,
Alia Langehennig,51.591377,-0.135505,0,7352382,1,3,5,5,1,
Stormy Aery,51.334811,-0.077742,1,5404849,2,2,5,5,1,
Patrica Wiker,51.517133,-0.134244,0,4685199,0,0,5,5,1,
Birgit Resper,51.331119,-0.108946,0,8853647,4,0,4,5,1,
Leonila Rain,51.485642,-0.180036,1,2566557,0,2,5,5,1,
Weldon Schoenleber,51.428814,-0.014228,1,2737771,1,3,5,5,1,
Grisel Pechin,51.595632,-0.017096,0,6537509,3,3,4,5,1,
Ellen Lacki,51.409354,-0.218396,0,4375144,0,1,4,5,1,
Sage Riblet,51.357436,-0.15032,0,8409682,4,2,4,5,1,
Leora Burggraf,51.498497,0.10445,1,7669897,3,0,4,5,1,
Shantell Schillings,51.375716,-0.091863,0,5575499,5,2,4,5,1,
Ebony Marnell,51.582502,-0.266957,0,7020357,0,3,4,5,1,
Marin Racanello,51.36016,-0.153112,1,1497116,4,0,4,5,1,
Dimple Hryniewich,51.505886,-0.096344,0,1179994,1,1,4,5,1,
Lady Hanner,51.520932,-0.146413,0,8866033,2,0,4,5,1,
Rolland Kritter,51.563548,-0.466027,0,3760538,2,0,4,5,1,
Annalee Russello,51.470575,0.055749,1,8310807,1,1,5,5,1,
Clark Medici,51.38244,0.107155,1,2010585,1,1,5,5,1,
Carmelo Vanek,51.351078,-0.19353,1,5162934,0,0,5,5,1,
Alaina Mcmenimen,51.601507,-0.195059,1,3007738,1,0,4,5,1,
Keitha Amith,51.51056,-0.146762,0,6883874,4,1,4,5,1,
Blythe Teska,51.530785,-0.13543,0,9801560,2,0,5,5,1,
Lula Coaker,51.601214,-0.481811,0,2924621,2,0,5,5,1,
Jacques Genre,51.469228,-0.398673,0,6164391,4,3,4,5,1,
Deja Marke,51.517722,-0.110956,1,7946746,4,0,4,5,1,
Jeniffer Guedea,51.502187,0.104288,0,6265086,2,1,4,5,1,
Torri Brague,51.550458,-0.469641,1,3826513,0,0,5,5,1,
Ahmed Arnaudet,51.5075,-0.378483,1,7444906,4,2,5,5,1,
Deshawn Guillette,51.515742,-0.154305,0,9042180,2,1,5,5,1,
Desmond Dees,51.533198,0.08497,0,3150378,1,0,4,5,1,
Eufemia Prichard,51.546102,-0.175663,1,4403502,5,1,5,5,1,
Keiko Vilca,51.533326,-0.071842,0,1018115,1,2,5,5,1,
Verlie Miyamura,51.517303,-0.133602,1,1013137,4,2,4,5,1,
Nyla Speers,51.360154,-0.123307,0,3400967,2,3,5,5,1,
Lavonne Mcfeeters,51.489796,-0.198077,1,7316381,4,1,4,5,1,
Ivory Helms,51.412391,0.043948,1,8283427,4,0,4,5,1,
Dylan Moulin,51.511779,-0.1093,0,3183637,3,2,5,5,1,
Virgen Carda,51.481026,-0.135804,0,2587283,0,0,5,5,1,
Irma Shadding,51.512741,-0.143618,1,8845655,0,0,4,5,1,
Georgia Traphagen,51.448231,-0.191526,1,6962395,1,1,5,5,1,
Zenobia Kerestes,51.514843,-0.156071,1,8015824,5,3,5,5,1,
Loma Demilt,51.360296,-0.150894,0,4411903,2,3,5,5,1,
Ardith Swist,51.453534,-0.101517,1,7195705,5,0,4,5,1,
Dorothy Zaiser,51.606736,0.227142,1,4039235,2,0,5,5,1,
Shalanda Hammell,51.519223,-0.145819,0,6186136,2,1,5,5,1,
Breana Heitman,51.505988,-0.257959,0,9062125,5,1,4,5,1,
Star Schusterman,51.496429,-0.137437,1,8233691,0,1,5,5,1,
Hershel Sterry,51.484847,-0.186246,0,1292283,0,2,5,5,1,
Nohemi Twiet,51.494898,-0.051509,1,7747154,0,0,5,5,1,
Sophie Krzak,51.502026,-0.166775,0,8584600,4,3,5,5,1,
Trevor Rushin,51.505348,-0.046163,0,2148608,0,3,4,5,1,
Meagan Salva,51.681063,-0.077853,0,8188571,3,1,4,5,1,
Ashly Bosch,51.552605,-0.254996,1,8291665,4,3,4,5,1,
Quinton Arredondo,51.575384,0.065079,1,7187829,0,1,5,5,1,
Neomi Fero,51.359919,-0.193024,0,4895172,1,3,5,5,1,
Winford Wilbert,51.491113,0.150582,0,5298727,5,0,4,5,1,
Moises Hallam,51.514764,-0.071703,0,6558940,4,1,5,5,1,
Alfreda Kennamer,51.404779,-0.292849,1,6976208,2,1,5,5,1,
Anya Sweetwood,51.489693,-0.082729,0,5706479,4,0,4,5,1,
Dolores Panfilov,51.478265,-0.0501,0,7076453,4,2,4,5,1,
Kacy Cibrian,51.499403,-0.161233,1,1038325,4,2,4,5,1,
Dot Goelz,51.649643,-0.163746,1,3712206,5,3,5,5,1,
Selene Hemmann,51.44691,-0.328507,0,1952018,0,2,5,5,1,
Lizzie Strawn,51.540988,-0.206727,0,2615817,4,3,4,5,1,
Alesha Encinas,51.576106,-0.097279,1,9529169,5,1,5,5,1,
Dana Cowher,51.58348,0.042307,0,3893306,3,1,5,5,1,
Lorine Dagnese,51.475117,0.125838,0,4119846,2,2,4,5,1,
Patty Pfahlert,51.400739,-0.135189,1,4003146,4,1,5,5,1,
Elisha Munuz,51.57823,0.208991,0,2785115,5,3,5,5,1,
Liza Pacol,51.388168,-0.089477,0,9768924,1,0,5,5,1,
Ramiro Creer,51.585503,-0.018014,0,5175166,5,3,4,5,1,
Terri Lardner,51.52884,-0.216864,0,2678638,3,2,4,5,1,
Joseph Norseth,51.411254,-0.065996,0,9744963,0,1,5,5,1,
Billy Schoenegge,51.564827,0.204864,0,7762495,5,2,5,5,1,
Nicolasa Geffre,51.375716,-0.091863,1,5919777,2,0,4,5,1,
Neva Mcbroom,51.454116,-0.023019,0,2521404,2,1,5,5,1,
Janina Hanle,51.360838,-0.217794,0,3666598,5,1,5,5,1,
Ai Haske,51.620914,-0.101112,1,5596737,1,0,4,5,1,
Caitlyn Casino,51.447221,-0.01415,1,7437894,5,0,5,5,1,
Tessa Genre,51.420478,-0.123368,0,4403572,4,1,4,5,1,
Karlyn Fiorenzi,51.472301,-0.145908,1,1769241,1,0,4,5,1,
Ivelisse Mintken,51.401178,-0.044625,0,5218019,1,0,4,5,1,
Brianne Mezzenga,51.439561,-0.408459,0,4112483,4,1,4,5,1,
Johnny Taccetta,51.615471,-0.241175,1,2389785,3,3,5,5,1,
Tish Neaves,51.609262,0.022536,0,8380778,3,2,5,5,1,
Sharlene Leyda,51.394865,-0.193616,1,4584161,3,2,5,5,1,
Wonda Klammer,51.525601,0.057837,0,5257075,4,1,4,5,1,
Caren Stave,51.463956,-0.305095,1,2206204,2,0,4,5,1,
Stasia Lubbert,51.377461,-0.177174,0,6216242,5,2,5,5,1,
Sherilyn Zieske,51.60702,-0.374175,0,5942822,4,3,5,5,1,
Davina Stakes,51.546401,-0.451735,0,7130699,1,3,5,5,1,
Jody Demarrais,51.516457,-0.120636,1,1540451,4,0,5,5,1,
Loni Bedner,51.601507,-0.195059,0,6379473,2,3,5,5,1,
Bok Magnant,51.532724,-0.060419,1,4100326,3,1,5,5,1,
Kirby Lambert,51.565921,-0.122089,1,2327808,4,3,5,5,1,
Shondra Toppi,51.52925,-0.380897,0,2405038,4,1,5,5,1,
Lauren Starke,51.484866,-0.434002,1,8178416,3,0,5,5,1,
Raymonde Brasket,51.513197,-0.028302,1,2051285,3,1,4,5,1,
Sherice Iwanski,51.511912,-0.145828,1,3311962,3,0,4,5,1,
Patricia Bloebaum,51.553275,0.25527,1,9659207,3,2,5,5,1,
Valery Chastang,51.57025,0.170636,1,6687943,3,0,5,5,1,
Farah Lipski,51.519694,-0.133015,0,3948042,0,3,4,5,1,
Tiffanie Carrillo,51.399484,-0.255151,0,7534766,0,1,4,5,1,
Aracelis Raptis,51.525992,-0.019186,0,1227334,2,1,4,5,1,
Ella Bollich,51.532724,-0.060419,1,7302909,4,1,4,5,1,
Mallie Hollenbeck,51.63197,-0.056347,1,8460016,2,2,4,5,1,
Shayne Boham,51.560994,-0.114819,1,5420527,0,0,4,5,1,
Florance Brookshier,51.521594,-0.115711,1,2623216,2,3,5,5,1,
Selena Gjerde,51.506449,-0.056117,0,8704292,4,1,4,5,1,
Janyce Lesley,51.655109,-0.077723,1,1019993,4,3,5,5,1,
Ricki Villanveua,51.574912,-0.113016,0,5323958,3,2,5,5,1,
Laure Liskiewicz,51.581893,-0.083773,1,3464164,2,0,4,5,1,
Zola Navalta,51.513948,-0.069129,0,6744616,2,1,5,5,1,
Blondell Cowling,51.518921,-0.150631,0,6458762,5,3,4,5,1,
Abe Engberg,51.435338,-0.346971,1,3039919,5,3,4,5,1,
Trinidad Shiigi,51.564002,-0.062667,1,5545780,2,3,4,5,1,
Irwin Walken,51.391795,-0.099028,0,4842380,1,1,5,5,1,
Nancee Wever,51.434868,0.128602,1,7302740,3,0,5,5,1,
Leola Thoele,51.60451,-0.295462,0,8582319,4,3,4,5,1,
Mardell Sterlace,51.672653,-0.042877,1,5631211,1,2,4,5,1,
Everette Yokiel,51.513044,-0.131024,0,5628400,4,1,5,5,1,
Maryjane Respicio,51.50072,-0.402684,1,4576381,1,2,5,5,1,
Leena Walles,51.477323,-0.037281,1,8175995,2,2,5,5,1,
Madelyn Orttenburger,51.492366,-0.238815,1,2426122,1,2,4,5,1,
Karie Milnik,51.399515,-0.118246,0,6690902,1,0,5,5,1,
Reagan Hazzard,51.375716,-0.091863,0,5560788,3,0,5,5,1,
Dominga Cadmen,51.382058,-0.282586,0,9127839,2,3,5,5,1,
Kenneth Naples,51.396361,-0.048051,1,4283732,4,3,4,5,1,
Misha Tigner,51.472314,-0.060535,1,8976141,3,2,4,5,1,
Maudie Ketola,51.402126,-0.268924,1,2192541,2,2,4,5,1,
Jarrett Kerry,51.568322,-0.098643,0,9994015,4,1,4,5,1,
Kitty Henton,51.43613,0.005556,0,9130933,4,2,5,5,1,
Sophie Brinkhaus,51.591506,-0.325356,0,1576415,0,1,5,5,1,
Beau Gerney,51.356799,-0.201779,1,3107727,1,3,4,5,1,
Monroe Fausto,51.57025,0.170636,1,1253574,4,1,5,5,1,
Magan Sanjabi,51.537529,-0.369673,0,9044174,5,3,5,5,1,
Rhiannon Drobot,51.513161,-0.028318,1,6286107,3,0,5,5,1,
Breanna Province,51.540247,-0.166408,1,8816790,3,0,4,5,1,
Magaly Moers,51.611097,-0.064952,0,3714078,3,2,5,5,1,
Georgetta Vescovi,51.408755,-0.018693,0,1034518,2,1,5,5,1,
Cindie Burgardt,51.500496,-0.276985,0,9351326,2,1,5,5,1,
Ashlie Pettway,51.463893,-0.15159,1,8719310,5,0,4,5,1,
Mckinley Falco,51.512361,-0.13784,1,6433540,1,0,4,5,1,
Leesa Ginnings,51.52506,-0.020452,0,5941985,5,2,5,5,1,
Lezlie Struggs,51.573681,-0.120341,1,1620363,3,1,4,5,1,
Sanjuana Elridge,51.363159,0.024043,0,5577215,4,3,4,5,1,
Karri Prucha,51.415206,-0.053734,1,9794051,0,0,4,5,1,
Maria Crisco,51.629862,-0.173677,0,5534800,0,2,4,5,1,
Moises Massini,51.520206,-0.146543,1,2940357,2,0,4,5,1,
Forrest Schuchman,51.496429,-0.137437,0,9203930,1,3,5,5,1,
Claire Tekippe,51.528518,-0.087932,0,6906181,4,0,4,5,1,
Sid Wates,51.394671,-0.162647,1,5103185,2,3,4,5,1,
Rema Raoof,51.443172,0.040976,1,5272240,3,2,5,5,1,
Carolynn Ferrero,51.453345,-0.005118,1,5436309,4,1,4,5,1,
Starla Hardemon,51.491272,-0.120232,1,5780139,0,2,4,5,1,
Terrell Glos,51.539229,-0.048678,1,4605912,5,1,4,5,1,
Lamont Oglesby,51.433912,-0.126141,0,7808802,1,2,4,5,1,
Teresa Greenhalge,51.464567,-0.164692,1,9843457,5,3,4,5,1,
Tanja Son,51.524503,-0.112088,1,1926368,5,2,5,5,1,
Lakeesha Andrada,51.450066,-0.332278,0,9458300,4,1,5,5,1,
Dewayne Nitcher,51.438362,-0.019944,1,7245170,4,2,5,5,1,
Rayna Santoni,51.479315,-0.108166,0,8753843,1,2,5,5,1,
Ladawn Brenneman,51.399285,-0.255044,1,1997856,2,0,5,5,1,
Maryann Rouleau,51.55092,-0.143449,1,1642348,5,3,5,5,1,
Corrie Saglibene,51.550784,0.226571,1,7578374,5,2,5,5,1,
Shelia Rodgerson,51.509853,-0.307601,0,5365810,0,1,4,5,1,
Tonisha Vrazel,51.500259,-0.156703,0,6694076,4,2,4,5,1,
Guillermina Fillman,51.659644,-0.103874,0,4309734,4,2,4,5,1,
Patrina Levere,51.428575,-0.165603,1,7295808,2,3,5,5,1,
Jennette Lungstrom,51.489548,0.067147,1,8581716,0,1,4,5,1,
Beverly Kosa,51.631646,-0.125994,1,3734070,0,2,5,5,1,
Barry Hylinski,51.37081,-0.107096,1,9793445,1,1,4,5,1,
Stephenie Ahmau,51.593871,-0.314066,1,1884703,3,2,5,5,1,
Jeanene Essig,51.515373,-0.109151,0,4089319,1,1,4,5,1,
Son Zeyer,51.470182,-0.060481,1,4293094,4,3,4,5,1,
Elisa Leis,51.532724,-0.060419,1,2028603,5,0,5,5,1,
Ramonita Bown,51.517114,-0.14553,1,9068639,3,2,4,5,1,
Nora Quaye,51.515156,-0.149054,0,8607842,5,0,4,5,1,
Myrtle Mosses,51.404779,-0.292849,0,3731997,3,0,4,5,1,
Harold Hodak,51.594383,-0.276235,0,6622836,4,3,4,5,1,
Reginia Howkins,51.538399,-0.137527,0,7142798,0,0,5,5,1,
Shaun Keavney,51.573243,0.18332,0,2264991,0,2,5,5,1,
Kirsten Coskey,51.440957,-0.37323,0,2992134,1,2,5,5,1,
Cheree Hunstiger,51.456613,-0.065446,1,7735153,4,3,5,5,1,
Torie Melichar,51.492762,-0.080152,1,3524882,3,1,5,5,1,
Arleen Seneca,51.476522,-0.11286,1,3219917,4,2,5,5,1,
Merlyn Shillito,51.473776,-0.096544,1,8147397,0,1,4,5,1,
Judie Castleton,51.588022,-0.221766,0,6046813,3,1,5,5,1,
Beth Vasko,51.537194,-0.144945,1,6947833,0,3,4,5,1,
Syreeta Loebs,51.509667,-0.202035,0,6230343,5,0,5,5,1,
Meridith Wassil,51.576301,-0.428105,0,3102787,3,0,4,5,1,
Werner Gardley,51.451071,-0.09497,0,4248693,2,0,5,5,1,
Jonna Kleffner,51.535984,-0.194754,1,7034744,4,1,5,5,1,
Kurtis Core,51.519707,-0.114708,1,4222387,1,1,5,5,1,
Cicely Stothard,51.47697,-0.20201,0,4192871,5,0,5,5,1,
Kennith Phillians,51.526706,-0.256693,0,6779391,3,3,5,5,1,
Tamesha Guillemette,51.554557,-0.329137,0,8332723,3,2,5,5,1,
Kurtis Purce,51.505059,-0.148642,1,6777924,3,2,4,5,1,
Leana Sow,51.483801,0.047169,1,8417830,0,1,5,5,1,
Donnette Robins,51.460245,-0.080149,0,8539068,5,1,5,5,1,
Shayne Crislip,51.466737,0.056699,0,5258176,3,0,5,5,1,
Bennie Depina,51.617388,-0.172444,0,1827402,4,1,5,5,1,
Elizabet Turbiner,51.477035,-0.191006,1,6011294,0,0,4,5,1,
Ashanti Lacinski,51.550805,-0.06728,1,9371514,3,2,4,5,1,
Mika Khokher,51.48225,0.029298,0,7806749,2,0,5,5,1,
Gaylord Tardiff,51.616896,-0.180698,0,9986541,3,1,5,5,1,
Shizuko Borah,51.526061,-0.093903,0,1703489,4,3,5,5,1,
Meggan Laster,51.516327,-0.123769,1,5385030,5,1,5,5,1,
Jana Sark,51.492955,-0.220037,1,2743200,1,2,4,5,1,
Laurena Mcchesney,51.538645,-0.103543,1,2439803,1,3,5,5,1,
Allyson Croutch,51.560014,-0.057556,1,8961820,1,2,4,5,1,
Andrea Speakes,51.535945,-0.097859,0,2751613,5,1,5,5,1,
Melita Mcright,51.474725,-0.190521,0,9843901,1,0,4,5,1,
Yong Guthmiller,51.577691,-0.070484,0,6817276,0,1,4,5,1,
Joetta Stawarz,51.519493,-0.085918,1,6007578,5,0,5,5,1,
Maxine Igo,51.529133,-0.112546,0,1561822,1,3,4,5,1,
Brigid Saeed,51.447643,-0.337058,0,1025575,1,0,5,5,1,
Shani Dworak,51.552616,-0.189826,1,9437356,3,2,5,5,1,
Bradford Solinas,51.63325,0.008156,0,9698513,5,3,4,5,1,
Leigh Brechbiel,51.494413,-0.421027,0,6087857,2,2,5,5,1,
Elena Murayama,51.399484,-0.255151,0,8769452,4,1,4,5,1,
Carissa Stoneham,51.533661,-0.282567,0,6397146,4,2,5,5,1,
Gertrudis Sialana,51.622729,-0.287499,1,9914898,5,3,5,5,1,
Dorcas Mckeane,51.516327,-0.123769,0,2438434,2,3,5,5,1,
Lily Blasius,51.513515,-0.122804,1,2540279,4,0,5,5,1,
Riley Mostrom,51.536482,-0.193206,1,3061215,4,3,4,5,1,
Ryan Simek,51.578372,-0.239606,1,4643640,2,3,4,5,1,
Twana Maggard,51.559979,-0.057557,0,7917250,2,2,5,5,1,
Delena Sebastion,51.473894,-0.201973,0,2802035,4,0,5,5,1,
Kendall Lindzy,51.472143,0.132612,1,5915071,4,2,5,5,1,
Rosena Vorse,51.542133,-0.269212,1,4638721,2,1,5,5,1,
Jenine Speagle,51.582852,-0.19883,0,8197908,1,2,4,5,1,
Orville Lorenzana,51.481788,-0.315711,0,3359250,0,1,4,5,1,
Harold Klarberg,51.408226,0.017578,1,6689145,5,0,5,5,1,
Ivey Egelhoff,51.538645,-0.103543,0,2321054,5,0,4,5,1,
Marx Faso,51.402577,-0.146156,0,3456769,4,2,4,5,1,
Christen Yamat,51.582748,-0.246596,0,6688464,3,3,5,5,1,
Wayne Mantella,51.548822,0.023662,0,5474206,0,2,4,5,1,
Genny Mcmurtrey,51.51986,-0.16518,0,1464362,5,2,5,5,1,
Boris Salemo,51.659528,-0.032873,1,8121782,4,3,5,5,1,
Pearline Prusinski,51.585503,-0.018014,0,1684984,5,0,5,5,1,
Xavier Weast,51.364345,-0.107707,1,8181781,5,3,5,5,1,
Melaine Halcon,51.568616,0.236058,1,2377463,4,2,5,5,1,
Mozelle Bazer,51.362872,-0.192663,1,3268152,0,3,5,5,1,
Ismael Kekahuna,51.444712,-0.066885,0,2416083,2,3,4,5,1,
Sharen Nicolay,51.492203,-0.179256,1,3780214,5,3,4,5,1,
Synthia Roblee,51.513321,-0.14959,1,7656471,0,3,5,5,1,
Juliet Zerkle,51.426871,-0.053311,0,5368563,0,2,4,5,1,
Zack Phelp,51.519026,-0.058075,0,5275001,3,0,5,5,1,
Hobert Giaimo,51.483176,-0.023289,0,1199178,0,0,5,5,1,
Brandon Gulke,51.473776,-0.096544,1,8842396,3,0,5,5,1,
Carisa Stahley,51.504275,-0.424231,0,8506058,4,2,4,5,1,
Russ Taglieri,51.50667,-0.417087,1,3233839,1,3,5,5,1,
Megan Kamai,51.514382,-0.103427,0,9144252,2,3,4,5,1,
Shila Hartis,51.565967,0.064132,1,4043303,2,1,4,5,1,
Chelsea Sann,51.463063,-0.140625,0,3122679,3,3,5,5,1,
Danita Lyster,51.526755,-0.459364,0,9993608,1,3,5,5,1,
Loris Scheets,51.511505,-0.09072,0,9269179,2,3,5,5,1,
Lilly Preer,51.526079,-0.076257,1,6529759,4,2,4,5,1,
Sam Vincente,51.488251,-0.10019,1,9717041,5,1,5,5,1,
Phung Hadfield,51.48034,-0.206529,1,3342311,5,3,5,5,1,
Emory Cadenas,51.628423,-0.054433,0,7930093,1,3,4,5,1,
Alvina Trease,51.566607,-0.240002,0,5639740,5,3,5,5,1,
Susan Manns,51.429785,-0.135761,1,2878018,5,2,4,5,1,
Audrey Montag,51.571096,-0.119567,0,9617565,2,0,5,5,1,
Major Rehor,51.525828,-0.129693,1,7386658,2,0,5,5,1,
Dalton Kirkendoll,51.590458,0.052134,0,7275440,2,0,5,5,1,
Zaida Madlem,51.529041,-0.089136,0,5231421,5,2,4,5,1,
Craig Viti,51.460362,-0.218599,1,7849589,1,0,4,5,1,
Colton Nance,51.521219,-0.081521,0,7798343,0,2,4,5,1,
Gianna Stimmell,51.614019,-0.080239,1,9662211,3,3,5,5,1,
Rolando Boltz,51.469618,-0.146218,1,7298990,0,2,4,5,1,
Sherrill Kirksey,51.593324,-0.032818,0,8416861,1,3,5,5,1,
Ervin Louthen,51.475382,-0.170292,0,4273720,2,2,4,5,1,
Hipolito Clos,51.492994,-0.153942,1,1999746,1,1,5,5,1,
Katlyn Bleifus,51.511464,-0.375734,1,4826985,4,2,5,5,1,
Bea Caminiti,51.477348,-0.113863,0,1450417,1,2,4,5,1,
Rivka Leggette,51.358317,-0.059149,0,7781591,5,0,4,5,1,
Ja Aley,51.488258,-0.168466,1,7599699,2,2,5,5,1,
Theo Blong,51.375181,-0.014754,1,8560545,0,0,4,5,1,
Sandy Harpel,51.319103,-0.139678,0,3094910,3,2,5,5,1,
Sau Arabajian,51.362156,0.105908,0,7801121,1,3,4,5,1,
Refugio Ventura,51.549717,0.023904,0,5513975,2,1,5,5,1,
Kenyatta Fazenbaker,51.459071,-0.368339,1,1047380,1,3,4,5,1,
Al Rieck,51.461687,0.050311,1,5075662,3,3,4,5,1,
Zoila Pallett,51.496471,-0.364526,0,5924241,2,0,5,5,1,
Tena Franze,51.396924,-0.307416,0,8175405,0,2,5,5,1,
Josh Villatora,51.394929,-0.112684,0,1476006,5,2,4,5,1,
Alleen Pinson,51.51009,-0.138624,0,4034017,3,0,4,5,1,
Hyman Toyoshima,51.651933,-0.077091,1,6002206,4,2,5,5,1,
Matilda Paltanavage,51.536482,-0.193206,1,2357137,2,0,4,5,1,
Emile Rodell,51.536865,-0.069904,0,6775178,4,0,4,5,1,
Eunice Barraza,51.490961,-0.112091,0,7404910,4,1,5,5,1,
Emmaline Pigg,51.517157,0.193768,1,5283139,3,0,4,5,1,
Suzette Laramee,51.460655,-0.070616,1,6732945,3,0,5,5,1,
Lupe Mutone,51.595963,-0.004304,1,2957782,5,0,5,5,1,
Marybeth Scace,51.540364,-0.491523,1,2082083,2,1,5,5,1,
Karan Hosford,51.408988,-0.234012,0,1695221,3,2,4,5,1,
Lyndon Isa,51.554293,-0.173864,0,4167765,1,3,5,5,1,
Drew Stockdill,51.532724,-0.060419,1,9607282,1,2,4,5,1,
Shemika Kye,51.316121,-0.13314,0,5670896,2,2,5,5,1,
Florencia Opalicki,51.524565,-0.112042,0,5713083,1,1,4,5,1,
Nicky Zaverl,51.470272,-0.360985,1,1445116,5,3,4,5,1,
Albert Inabnit,51.471629,-0.073523,1,6377616,5,0,5,5,1,
Aida Mcmenamin,51.519026,-0.058075,0,4123215,2,2,4,5,1,
Lelah Meserole,51.475561,-0.336215,0,5802763,5,3,5,5,1,
Roseline Arview,51.478067,-0.138056,1,7691290,3,2,5,5,1,
Georgeanna Janner,51.559419,-0.277933,1,6097634,1,2,5,5,1,
Hye Potestio,51.500496,-0.276985,0,8376999,0,2,5,5,1,
Niesha Knipple,51.590696,-0.167626,1,8899179,2,1,5,5,1,
Han Jolivette,51.458414,-0.376697,0,8867058,2,3,4,5,1,
Elida Paster,51.412586,-0.020799,0,2464143,5,2,4,5,1,
Ressie Kenefick,51.405263,0.062236,0,6620172,5,1,4,5,1,
Angelic Vent,51.559185,-0.179092,0,7690150,3,3,4,5,1,
Mohammad Ransick,51.404779,-0.292849,1,4780434,2,2,4,5,1,
Loren Gutoski,51.37706,0.101275,0,7360651,3,3,5,5,1,
An Mucciolo,51.38282,-0.099601,1,7842090,1,0,5,5,1,
January Vargo,51.378069,-0.113291,0,7496658,0,2,4,5,1,
Hang Grasso,51.535807,-0.435326,0,6496718,1,1,5,5,1,
Lauren Penigar,51.552172,-0.160144,1,9553412,5,1,4,5,1,
Gay Viernes,51.525601,0.057837,1,4003398,3,0,4,5,1,
Jeremiah Lemar,51.526579,-0.080993,0,8508251,2,0,4,5,1,
Dora Frenner,51.475734,-0.09639,1,1824090,1,2,5,5,1,
Ciara Norcia,51.394803,-0.1121,0,5054471,1,1,4,5,1,
Jina Bollich,51.491556,-0.037188,1,9135224,0,3,4,5,1,
Charisse Medez,51.477391,-0.14249,1,9158657,4,2,5,5,1,
Terina Cantave,51.500455,-0.110301,1,9062599,4,2,5,5,1,
Tressie Peral,51.504225,0.088373,1,1774357,3,3,4,5,1,
Steffanie Leppke,51.519427,-0.089596,1,3067172,1,0,4,5,1,
Coreen Barria,51.525601,0.057837,0,7050901,2,1,4,5,1,
Georgia Cancel,51.548544,-0.278329,0,5997241,5,0,5,5,1,
Ghislaine Harston,51.347028,-0.199117,0,4614711,5,3,4,5,1,
Rory Schissel,51.613334,-0.2778,0,2049833,1,0,4,5,1,
Berry Bartron,51.522962,-0.15596,0,5785953,0,1,5,5,1,
Carmen Tays,51.55807,0.072373,1,1146991,3,0,4,5,1,
Malvina Armagost,51.45367,-0.304555,1,5288708,5,2,5,5,1,
Sunshine Arbertha,51.450458,-0.147038,1,9444082,2,3,4,5,1,
Emma Boitel,51.578274,-0.240836,0,8063820,3,1,5,5,1,
Steven Magouyrk,51.524503,-0.112088,1,9734196,0,0,5,5,1,
Greta Longoria,51.500763,0.08735,0,7735082,1,1,5,5,1,
Pearle Kuchem,51.58357,0.077113,1,5986298,4,1,4,5,1,
Cassidy Deroy,51.554168,-0.173897,1,7076302,0,2,4,5,1,
Heide Ronsani,51.584593,-0.33059,1,1299410,2,3,4,5,1,
Elfrieda Deja,51.626712,-0.266631,1,3036473,2,1,5,5,1,
Victoria Keister,51.515259,-0.131178,0,3447524,2,3,4,5,1,
Christopher Colebank,51.507315,-0.073718,0,1872402,4,1,5,5,1,
Alex Percival,51.390124,-0.183038,0,5979920,4,3,5,5,1,
Lily Guith,51.57442,-0.107062,0,4807205,5,3,5,5,1,
Tressie Dawson,51.479722,-0.306484,0,3163017,4,3,5,5,1,
Estelle Rinck,51.471766,-0.070925,1,8023629,1,3,5,5,1,
Cherilyn Schreffler,51.558367,-0.223067,1,8646636,4,1,5,5,1,
France Varnum,51.576462,0.278875,1,3489700,5,0,4,5,1,
Dolly Furse,51.609262,0.022536,1,4681794,2,2,4,5,1,
Amada Tan,51.555026,0.0038,1,1421322,2,1,4,5,1,
